time,x,y,cx,cy,dist,c,screen_width,screen_height
56151.58,-31064,-42043,1761,851,51483.11075488738,20,5120,2880
56194.700000000004,-18456,-21331,1761,851,27388.26619192971,20,5120,2880
56246.68,-7233,-10853,1761,851,12277.771296126997,20,5120,2880
56293.48,1901,1490,1761,851,3289.7940665032515,20,5120,2880
56336.44,-6947,-3986,1761,851,7123.802425671279,20,5120,2880
56377.880000000005,-6581,-3380,1761,851,6511.416205404167,20,5120,2880
56419.32000000001,-11164,-4643,1761,851,11206.859194261344,20,5120,2880
56461.200000000004,-5363,-2638,1761,851,5089.92662029621,20,5120,2880
56519.880000000005,-6198,-487,1761,851,5407.6838849917995,20,5120,2880
56566.18,-5412,-1572,1761,851,4767.062198041893,20,5120,2880
56610.54,-4659,608,1761,851,3997.4373040736987,20,5120,2880
56653.32000000001,-856,1383,1761,851,1785.183744044293,20,5120,2880
56694.46000000001,-5848,-2720,1761,851,5563.363191451732,20,5120,2880
56735.32000000001,-8318,-3336,1761,851,8078.982237881205,20,5120,2880
56786.72000000001,-6394,-2859,1761,851,6118.445309063406,20,5120,2880
56827.060000000005,-7684,577,1761,851,6962.035119130038,20,5120,2880
56880.50000000001,-3982,-958,1761,851,3239.248369606752,20,5120,2880
56922.659999999996,-1781,1283,1761,851,1953.4472094223586,20,5120,2880
57019.1,-2913,31,1761,851,2165.5271875457947,19,5120,2880
57070.840000000004,-1265,208,1761,851,771.7233960429086,19,5120,2880
57828.64000000001,-21541,-28779,1761,851,35154.990883230224,18,5120,2880
57916.659999999996,-27652,-22067,1761,851,34509.8373945749,17,5120,2880
57965.280000000006,-19321,-12102,1761,851,21915.161441340104,17,5120,2880
58013.80000000001,-9430,-6350,1761,851,10489.181188252971,17,5120,2880
58093.280000000006,-217,422,1761,851,1003.3967311088869,16,5120,2880
58167.62,4771,909,1761,851,5714.187956306652,16,5120,2880
58210.280000000006,-3007,-972,1761,851,2288.3830535992,16,5120,2880
58280.00000000001,-659,-403,1761,851,132.015150645674,15,5120,2880
58323.060000000005,1491,318,1761,851,2392.5896012479866,15,5120,2880
58366.04,-3990,-514,1761,851,3200.9951577595366,15,5120,2880
58421.08000000001,1283,698,1761,851,2347.1849096311093,15,5120,2880
58496.44000000001,-524,-132,1761,851,379.0118731649445,14,5120,2880
58544.86000000001,2093,150,1761,851,2936.1636534771014,14,5120,2880
58587.64000000001,-364,679,1761,851,1161.3479237506735,14,5120,2880
58638.6,-646,795,1761,851,1204.7576519781894,14,5120,2880
58728.48,-5299,-188,1761,851,4513.029248741914,13,5120,2880
58771.18,-519,751,1761,851,1183.6756312436275,13,5120,2880
58812.54,-3750,-2362,1761,851,3549.8171783910225,13,5120,2880
58887.18,70,709,1761,851,1404.7850369362566,12,5120,2880
58937.420000000006,-3437,53,1761,851,2684.666087244371,12,5120,2880
58991.62,-2447,257,1761,851,1781.937148162078,12,5120,2880
59071.98,-1446,48,1761,851,794.11963834173,11,5120,2880
59116.659999999996,-314,-245,1761,851,501.8615346886031,11,5120,2880
59159.64000000001,-2235,-189,1761,851,1459.4793592236924,11,5120,2880
59237.9,-1995,-1085,1761,851,1384.728132161689,10,5120,2880
59294.74,-2713,-700,1761,851,1945.1182483335042,10,5120,2880
59337.08000000001,-146,-218,1761,851,670.4580523791179,10,5120,2880
59410.840000000004,-1077,-574,1761,851,334.2528982671654,9,5120,2880
59452.94000000001,-2042,-1110,1761,851,1437.9436706630756,9,5120,2880
59495.26,-1813,-1162,1761,851,1274.2075969009131,9,5120,2880
59546.700000000004,-1558,-810,1761,851,869.2352961080217,9,5120,2880
60073.840000000004,1845,-1250,1761,851,2769.3495626229637,8,5120,2880
60155.340000000004,-2039,-434,1761,851,1248.4362218391454,7,5120,2880
60200.44000000001,-7,-457,1761,851,785.9974554666192,7,5120,2880
60246.18,2331,2260,1761,851,4102.170766801401,7,5120,2880
60323.280000000006,777,-920,1761,851,1651.661284888642,6,5120,2880
60369.08000000001,2775,-166,1761,851,3573.734881045319,6,5120,2880
60415.98,984,-1868,1761,851,2302.762254337169,6,5120,2880
60497.04,583,-42,1761,851,1420.1256986619178,5,5120,2880
60546.700000000004,-3535,-1456,1761,851,2939.8232940093526,5,5120,2880
60760.04,358,554,1761,851,1494.0635863309165,5,5120,2880
60841.920000000006,1946,-1295,1761,851,2879.3063400756787,4,5120,2880
60893.420000000006,-2334,-2708,1761,851,2775.445549817182,4,5120,2880
60942.54,-1552,-3565,1761,851,3254.230631040154,4,5120,2880
60991.50000000001,-2994,-2276,1761,851,2892.893706999965,4,5120,2880
61078.44000000001,-811,-2017,1761,851,1616.1237576373908,3,5120,2880
61127.30000000001,-1109,-853,1761,851,552.6554080075576,3,5120,2880
61174.54,605,-361,1761,851,1396.5729483274406,3,5120,2880
61222.560000000005,-1009,-1544,1761,851,1163.6034547903337,3,5120,2880
61298.36000000001,-1676,-1014,1761,851,1076.5658363518694,2,5120,2880
61348.22000000001,-1554,-2037,1761,851,1805.17727661302,2,5120,2880
61388.96,-2535,-1871,1761,851,2280.8849159920364,2,5120,2880
61430.280000000006,-832,-248,1761,851,158.39823231336896,2,5120,2880
61508.36000000001,2992,-615,1761,851,3789.0480334775384,1,5120,2880
61559.36000000001,194,-1009,1761,851,1157.535744588477,1,5120,2880
61602.18,-1550,-1376,1761,851,1235.5994496599617,1,5120,2880
