time,x,y,cx,cy,dist,c,screen_width,screen_height
27335.360000000004,-30,-246.5,516,561,441.02834376035287,20,1536,864
27371.180000000004,-38,-248.5,516,561,443.1907038736259,20,1536,864
27404.24,-33,-246.5,516,561,441.0725563895355,20,1536,864
27439.320000000003,-36,-247.5,516,561,442.13685664056555,20,1536,864
27479.220000000005,-15,-242.5,516,561,437.11440150148337,20,1536,864
27512.360000000004,-40,-248.5,516,561,443.25387759161225,20,1536,864
27549.84,-35,-247.5,516,561,442.11310769982833,20,1536,864
27586.26,-33,-246.5,516,561,441.0725563895355,20,1536,864
27624.079999999998,-22,-244.5,516,561,439.0102504498044,20,1536,864
27662.600000000002,-18,-243.5,516,561,438.0559325017754,20,1536,864
27700.220000000005,-12,-241.5,516,561,436.1937642837183,20,1536,864
27740.820000000003,-37,-247.5,516,561,442.1628659215968,20,1536,864
27780.7,-22,-244.5,516,561,439.0102504498044,20,1536,864
27818.66,-16,-242.5,516,561,437.0926675202868,20,1536,864
27857.140000000003,-32,-246.5,516,561,441.0555520566542,20,1536,864
27898.220000000005,-26,-245.5,516,561,440.00113636216895,20,1536,864
27936.16,-36,-247.5,516,561,442.13685664056555,20,1536,864
27974.24,-24,-244.5,516,561,439.00113895068654,20,1536,864
28013.38,-22,-244.5,516,561,439.0102504498044,20,1536,864
28052.960000000003,-24,-244.5,516,561,439.00113895068654,20,1536,864
28090.220000000005,-19,-243.5,516,561,438.0410939626555,20,1536,864
28129.44,-15,-242.5,516,561,437.11440150148337,20,1536,864
28192.34,-29,-91.5,516,561,286.02797066021355,19,1536,864
28230.280000000002,-25,-107.5,516,561,302,19,1536,864
28263.320000000003,-30,-28.5,516,561,223.0560467685196,19,1536,864
28298.7,-28,-72.5,516,561,267.01685340067957,19,1536,864
28363.600000000002,-29,26.5,516,561,168.04761230080004,18,1536,864
28402.780000000002,-30,57.5,516,561,137.09121051329294,18,1536,864
28435.579999999998,-36,-34.5,516,561,229.2640399190418,18,1536,864
28470.500000000004,-31,76.5,516,561,118.15244390193544,18,1536,864
28536.860000000004,-26,197.5,516,561,3.1622776601683795,17,1536,864
28573.540000000005,-26,111.5,516,561,83.00602387778854,17,1536,864
28606.100000000002,-32,141.5,516,561,53.46026561849464,17,1536,864
28638.720000000005,-25,18.5,516,561,176,17,1536,864
28702.500000000004,-27,141.5,516,561,53.03772242470448,16,1536,864
