time,x,y,cx,cy,dist,c,screen_width,screen_height
20445.340000000004,208,425,1191,567,318.92475601621146,20,1536,864
20488.559999999998,-68,157,1191,567,500.6006392325124,20,1536,864
20536.480000000003,-119,104,1191,567,557.8073144016669,20,1536,864
20584.879999999997,-168,60,1191,567,614.4672489238137,20,1536,864
20635.760000000002,22,244,1191,567,411.6916321714591,20,1536,864
20684.86,7,231,1191,567,425.3610231321154,20,1536,864
20733.96,119,339,1191,567,342.79439902075416,20,1536,864
20776.620000000003,-56,167,1191,567,487.92314968650544,20,1536,864
20817.620000000003,-35,186,1191,567,466.12981024603005,20,1536,864
20860.699999999997,-238,-9,1191,567,699.9978571395773,20,1536,864
20906.300000000003,-65,159,1191,567,497.4535154162648,20,1536,864
20954.199999999997,-49,175,1191,567,480.5039021693789,20,1536,864
20996.879999999997,-399,-163,1191,567,904.7098982546836,20,1536,864
21035.28,-235,-7,1191,567,696.5428917159373,20,1536,864
21080.46,46,268,1191,567,391.4920177985753,20,1536,864
21121.440000000002,-18,205,1191,567,449.0712638323677,20,1536,864
21167.64,-406,-175,1191,567,915.9437755670377,20,1536,864
21211.18,-308,-81,1191,567,789.5600040528902,20,1536,864
21285.379999999997,315,227,1191,567,119.81652640600127,19,1536,864
21323.78,-174,-52,1191,567,654.2369601298906,19,1536,864
21363.4,-136,38,1191,567,588.8718026871384,19,1536,864
21405.660000000003,268,232,1191,567,166.715326230074,19,1536,864
21489.520000000004,-95,74,1191,567,540.1897814657364,18,1536,864
21532.58,103,135,1191,567,333.8083282364297,18,1536,864
21567.699999999997,-132,-22,1191,567,604.0943634896787,18,1536,864
21650.72,32,70,1191,567,418.7242529398076,17,1536,864
21693.300000000003,241,221,1191,567,191.5097908724251,17,1536,864
21755.020000000004,415,269,1191,567,73.7563556583431,17,1536,864
21833.6,247,208,1191,567,184.32851108821987,16,1536,864
21905.699999999997,22,-34,1191,567,469.72545172685716,16,1536,864
21945.239999999998,74,-50,1191,567,434.1174956161062,16,1536,864
22025.82,118,73,1191,567,336.6674917481639,15,1536,864
22116.28,414,322,1191,567,126.15070352558483,15,1536,864
22171.020000000004,99,78,1191,567,352.6825768307814,15,1536,864
22261.32,-416,-124,1191,567,905.7869506677605,14,1536,864
22341,92,56,1191,567,367.1539186771673,14,1536,864
22382.520000000004,236,129,1191,567,206.51634317893584,14,1536,864
22459.199999999997,-433,-160,1191,567,934.8502553885302,13,1536,864
22521.04,-393,-178,1191,567,905.3181761126858,13,1536,864
22563.18,47,222,1191,567,384.81294157031675,13,1536,864
22644.46,-12,16,1191,567,478.5498929056405,12,1536,864
22709.14,-516,-243,1191,567,1044.226507995272,12,1536,864
22747.260000000002,-509,-212,1191,567,1025.1248704426207,12,1536,864
22819.520000000004,309,141,1191,567,134.23859355639868,11,1536,864
22860.4,192,147,1191,567,244.1741182025646,11,1536,864
22911.68,-256,-161,1191,567,774.682515615268,11,1536,864
22953.840000000004,-143,-133,1191,567,662.0996903790244,11,1536,864
23028.760000000002,-324,-114,1191,567,816.5451610290762,10,1536,864
23071.64,87,33,1191,567,381.0931644624448,10,1536,864
23112.18,276,151,1191,567,161.68178623456632,10,1536,864
23152.620000000003,110,65,1191,567,347.08068226278453,10,1536,864
23235.559999999998,539,260,1191,567,125.03199590504823,9,1536,864
23283.28,29,37,1191,567,432.67077553262135,9,1536,864
23335.559999999998,627,625,1191,567,470.7440918375928,9,1536,864
23444.9,1088,553,1191,567,747.251630978481,8,1536,864
23503.14,1232,655,1191,567,922.6944239562738,8,1536,864
23568.520000000004,992,550,1191,567,662.8197341660854,8,1536,864
23683.300000000003,86,-19,1191,567,407.03931014092484,7,1536,864
23740.480000000003,497,211,1191,567,67.468511173732,7,1536,864
23787.5,843,477,1191,567,498.14054241749886,7,1536,864
23873.120000000003,401,277,1191,567,85.44003745317531,6,1536,864
23921.739999999998,639,347,1191,567,256.44492586128507,6,1536,864
23967.760000000002,751,527,1191,567,459.67379738244813,6,1536,864
24046.68,113,172,1191,567,318.98119066803923,5,1536,864
24088.82,90,113,1191,567,351.1936787586018,5,1536,864
24128.32,-542,-226,1191,567,1060.9703106119416,5,1536,864
24170.46,-434,-220,1191,567,960.2676710167848,5,1536,864
24243.160000000003,216,81,1191,567,244.29695045169925,4,1536,864
24301.160000000003,138,303,1191,567,311.58465944266254,4,1536,864
24349.940000000002,524,358,1191,567,185.930094390338,4,1536,864
24422.059999999998,292,191,1191,567,139.12943613772032,3,1536,864
24462.9,258,243,1191,567,179.0111728356641,3,1536,864
24499.020000000004,733,486,1191,567,418.0011961705373,3,1536,864
24534.260000000002,-210,33,1191,567,661.6471869508704,3,1536,864
24608.4,311,254,1191,567,132.84953895290718,2,1536,864
24654.940000000002,142,113,1191,567,300.9601302498389,2,1536,864
24698.980000000003,1130,520,1191,567,770.0194802730642,2,1536,864
24741.04,387,178,1191,567,47.92702786528704,2,1536,864
24816.64,141,-37,1191,567,372.63386856269517,1,1536,864
24862.32,535,194,1191,567,104.04326023342406,1,1536,864
24899.440000000002,1400,569,1191,567,1037.9523110432385,1,1536,864
24943.440000000002,548,424,1191,567,255.37815098398687,1,1536,864
