time,x,y,cx,cy,dist,c,screen_width,screen_height
45829.09999999999,75,-64.5,840,341,227.36974292988063,20,1536,864
45870.520000000004,-870,613.5,840,341,1332.2469741005232,20,1536,864
45921.17999999999,142,19.5,840,341,163.3217682980441,20,1536,864
45967.619999999995,80,-395.5,840,341,429.9546487712396,20,1536,864
46012.5,-177,-137.5,840,341,488.99897750404347,20,1536,864
46092.06,-436,25.5,840,341,736.7672631163792,20,1536,864
46140.880000000005,54,1052.5,840,341,1105.4903889224909,20,1536,864
46220.3,-391,849.5,840,341,1114.3271512441936,20,1536,864
46275,-386,-513.5,840,341,841.0523170409793,20,1536,864
46326.36,-70,-181.5,840,341,400.62076830838413,20,1536,864
46365.5,-108,526.5,840,341,685.8228634275763,20,1536,864
46406.3,704,142.5,840,341,438.46208501990225,20,1536,864
46445.259999999995,145,-345.5,840,341,355.12814588539726,20,1536,864
46487.16,-563,517.5,840,341,1018.7703372203177,20,1536,864
46525.8,-606,1027.5,840,341,1388.464619642863,20,1536,864
46567.259999999995,-248,209.5,840,341,595.3435982691004,20,1536,864
46610.78,247,625.5,840,341,653.0735027544756,20,1536,864
46680.53999999999,-566,155.5,840,341,883.734122912542,19,1536,864
46722,-760,757.5,840,341,1317.0307513494133,19,1536,864
46757.31999999999,-548,-892.5,840,341,1212.06352968811,19,1536,864
46795.740000000005,180,-286.5,840,341,286.84839201222655,19,1536,864
46868.759999999995,-124,-1335.5,840,341,1376.60052302765,18,1536,864
46911.45999999999,-154,1186.5,840,341,1293.890644529127,18,1536,864
46953.58,24,-719.5,840,341,746.499162759075,18,1536,864
46991.72,-363,-140.5,840,341,671.9144290756078,18,1536,864
47068.34,43,69.5,840,341,273.05860176892435,17,1536,864
47110.8,-772,923.5,840,341,1430.9584200807512,17,1536,864
47160.36,-651,326.5,840,341,1013.1159854626715,17,1536,864
47234.09999999999,288,508.5,840,341,534.1132838640133,16,1536,864
47275.34,840,-18.5,840,341,541.0452846111867,16,1536,864
47315.64,-5,1164.5,840,341,1228.2165932766093,16,1536,864
47355.619999999995,-174,217.5,840,341,531.7687467311331,16,1536,864
47430.119999999995,-163,742.5,840,341,896.2521966500277,15,1536,864
47470.119999999995,-181,1425.5,840,341,1528.3327517265343,15,1536,864
47553.64,94,502.5,840,341,566.4000353107334,15,1536,864
47603.14,-23,942.5,840,341,1020.1509692197523,15,1536,864
47682.2,-643,1089.5,840,341,1459.6537260597117,14,1536,864
47731.53999999999,437,1428.5,840,341,1460.5341488647227,14,1536,864
47774.14,-187,1374.5,840,341,1481.9568144854964,14,1536,864
47818.42,-498,735.5,840,341,1101.9664241709002,14,1536,864
47895.3,-909,1398.5,840,341,1867.3617753397439,13,1536,864
47939.16,-693,1471.5,840,341,1795.8488243724748,13,1536,864
47986.380000000005,106,791.5,840,341,839.4867479597281,13,1536,864
48023.17999999999,378,-144.5,840,341,142.8355697996826,13,1536,864
48149.45999999999,785,-698.5,840,341,830.1355311032048,12,1536,864
48205.899999999994,-108,1256.5,840,341,1345.0550174621112,12,1536,864
48248.3,145,818.5,840,341,857.934729452072,12,1536,864
48323.34,1177,207.5,840,341,908.3903346029173,11,1536,864
48370.42,168,-181.5,840,341,203.70812453115363,11,1536,864
48410.259999999995,195,-877.5,840,341,858.3239481687552,11,1536,864
48449.06,-377,-49.5,840,341,676.4259013373157,11,1536,864
48526.759999999995,56,525.5,840,341,602.2042842756932,10,1536,864
48573.14,-1272,276.5,840,341,1599.7640451016518,10,1536,864
48617.16,210,-1764.5,840,341,1741.2759689377212,10,1536,864
48665.34,262,88.5,840,341,119.85407794480753,10,1536,864
48747.86,-258,-333.5,840,341,636.4848780607439,9,1536,864
48794.740000000005,448,-1216.5,840,341,1200.2841330285091,9,1536,864
48838.86,-634,159.5,840,341,951.1645493814411,9,1536,864
48918.44,205,879.5,840,341,909.8686718422609,8,1536,864
