time,x,y,cx,cy,dist,c,screen_width,screen_height
55247.81999999999,-3286,786.5,191,341,3046.2173264558783,20,1536,864
55294.53999999999,-298,35.5,191,341,80.15609770940699,20,1536,864
55397.66,2319,-386.5,191,341,2693.303176398825,20,1536,864
55437.119999999995,425,-263.5,191,341,810.7212837961022,20,1536,864
55476.59999999999,434,-711.5,191,341,1041.7542896479956,20,1536,864
55560.16,-1089,-319.5,191,341,795.3345208149839,20,1536,864
55610.92,-1160,500.5,191,341,965.8032926015525,20,1536,864
55658.28,-1776,401.5,191,341,1488.558027085273,20,1536,864
55704.86,-3967,775.5,191,341,3704.630885796856,20,1536,864
55753.619999999995,-934,-681.5,191,341,878.2892462053717,20,1536,864
55803.59999999999,-463,166.5,191,341,222.78464938141497,20,1536,864
55852.06,148,163.5,191,341,532.6584271369411,20,1536,864
55899.95999999999,1012,-331.5,191,341,1395.951288548422,20,1536,864
55952.8,951,-265.5,191,341,1322.9516242100465,20,1536,864
56007.72,-414,82.5,191,341,125.53883861180172,20,1536,864
56099.95999999999,-278,-67.5,191,341,83.35466393669883,19,1536,864
56149.240000000005,-4293,314.5,191,341,3957.631741332182,19,1536,864
56201.06,-2650,-108.5,191,341,2301.4971214407374,19,1536,864
56249.67999999999,-396,-206.5,191,341,186.75384868858794,19,1536,864
56327.759999999995,-1425,-459.5,191,341,1159.3019451376763,18,1536,864
56379.86,-1814,-136.5,191,341,1468.2019615843046,18,1536,864
56432.619999999995,-1679,-747.5,191,341,1512.4566109478976,18,1536,864
56517.22,-1811,529.5,191,341,1562.864677443316,17,1536,864
56564.44,-965,181.5,191,341,648.9021497883945,17,1536,864
56618.880000000005,277,-263.5,191,341,670.6511760967843,17,1536,864
56695.92,-1733,89.5,191,341,1387.773036198643,16,1536,864
56739.45999999999,-1706,-472.5,191,341,1427.776242973667,16,1536,864
56782.81999999999,-101,-252.5,191,341,336.94213153002994,16,1536,864
56864.56,353,-305.5,191,341,756.7093233203883,15,1536,864
56912.44,-1458,280.5,191,341,1149.4781424629177,15,1536,864
56957.14,-1305,622.5,191,341,1154.092284005053,15,1536,864
57037.880000000005,-800,-204.5,191,341,484.2943319924362,14,1536,864
57100.22,726,-3.5,191,341,1076.2248835629105,14,1536,864
57140.42,955,-384.5,191,341,1353.479220379833,14,1536,864
57210.53999999999,-12,-77.5,191,341,341.9766073871135,13,1536,864
57250.34,-941,483.5,191,341,779.9756406452705,13,1536,864
57291.8,-132,148.5,191,341,278.9265136196271,13,1536,864
57339.58,-1133,16.5,191,341,784.1256276898492,13,1536,864
57411.8,1143,-368.5,191,341,1531.89359943829,12,1536,864
57459.72,-352,193.5,191,341,219.0091322296858,12,1536,864
57502.240000000005,-386,-322.5,191,341,299.1738624947039,12,1536,864
57583.119999999995,397,241.5,191,341,793.2830516278538,11,1536,864
57627.06,-709,179.5,191,341,413.4077889929023,11,1536,864
57681.72,-476,-257.5,191,341,264.0075756488817,11,1536,864
57770,-201,160.5,191,341,238.32121181296472,10,1536,864
57825.240000000005,-458,73.5,191,341,146.50938536489735,10,1536,864
57873.520000000004,-99,-225.5,191,341,320.93768865622496,10,1536,864
57922.22,-213,-182.5,191,341,208.3698634639856,10,1536,864
58014.72,230,218.5,191,341,629.2344555092322,9,1536,864
58073.72,-128,227.5,191,341,336.590255355083,9,1536,864
58123.22,615,-438.5,191,341,1049.6637556856006,9,1536,864
58213.92,-551,133.5,191,341,256.28499761008254,8,1536,864
58274.3,-290,296.5,191,341,327.54236367224314,8,1536,864
58322.59999999999,606,-97.5,191,341,958.7074632024098,8,1536,864
58393.28,-213,-12.5,191,341,137.6154061142865,7,1536,864
58435.59999999999,127,143.5,191,341,506.0533568705972,7,1536,864
58477.899999999994,94,85.5,191,341,457.6647244435603,7,1536,864
58523.880000000005,-363,38.5,191,341,65.30696746902278,7,1536,864
58604.92,-572,19.5,191,341,226.51490017215204,6,1536,864
58653.42,-264,531.5,191,341,563.6000354861593,6,1536,864
58699.22,-593,207.5,191,341,336.6570955735227,6,1536,864
58744.64,497,-205.5,191,341,865.9151228613575,6,1536,864
58827.740000000005,-562,130.5,191,341,263.21094202179364,5,1536,864
58878.31999999999,-171,-182.5,191,341,238.0966190436143,5,1536,864
58926.119999999995,-155,19.5,191,341,200.124960961895,5,1536,864
59008.479999999996,645,-161.5,191,341,1004.2514625331645,4,1536,864
59065.240000000005,-862,60.5,191,341,519.1724183737036,4,1536,864
59129.72,218,316.5,191,341,663.0143286536121,4,1536,864
59260.31999999999,-68,224.5,191,341,376.86071697644473,3,1536,864
59327.36,-709,181.5,191,341,414.40318531594323,3,1536,864
59390.479999999996,-245,183.5,191,341,233.89313799254566,3,1536,864
59493.42,428,-29.5,191,341,778.0102827083971,2,1536,864
59544.84,596,-333.5,191,341,994.8768768043611,2,1536,864
59594.78,-139,-95.5,191,341,222.3083444227859,2,1536,864
59640.240000000005,171,-303.5,191,341,590.5294234837075,2,1536,864
59722.17999999999,-669,-403.5,191,341,494.6160126805439,1,1536,864
59771.36,-525,-104.5,191,341,192.00520826269272,1,1536,864
59810.880000000005,-354,-69.5,191,341,44.181444068749045,1,1536,864
59854.619999999995,-663,164.5,191,341,366.1543390429779,1,1536,864
