time,x,y,tx,ty,status,image_1,image_2,left_stim,right_stim,screen_width,screen_height
288865.6100000371,99,-253,-1,-1,fixation_onset,https://dl.dropbox.com/s/w9d56iojg70zhe6/scrambled_weather.png?dl=0,https://dl.dropbox.com/s/wtea1r5mxbeymzk/scrambled_tvliveodds.png?dl=0,gambling_matched,gambling,1536,864
288907.39499998745,99,-253,-1,-1,fixation_onset,https://dl.dropbox.com/s/w9d56iojg70zhe6/scrambled_weather.png?dl=0,https://dl.dropbox.com/s/wtea1r5mxbeymzk/scrambled_tvliveodds.png?dl=0,gambling_matched,gambling,1536,864
288933.870000008,165,-300,-1,-1,fixation_onset,https://dl.dropbox.com/s/w9d56iojg70zhe6/scrambled_weather.png?dl=0,https://dl.dropbox.com/s/wtea1r5mxbeymzk/scrambled_tvliveodds.png?dl=0,gambling_matched,gambling,1536,864
288965.2500000084,180,-257,-1,-1,fixation_onset,https://dl.dropbox.com/s/w9d56iojg70zhe6/scrambled_weather.png?dl=0,https://dl.dropbox.com/s/wtea1r5mxbeymzk/scrambled_tvliveodds.png?dl=0,gambling_matched,gambling,1536,864
288987.6299999887,180,-257,-1,-1,fixation_onset,https://dl.dropbox.com/s/w9d56iojg70zhe6/scrambled_weather.png?dl=0,https://dl.dropbox.com/s/wtea1r5mxbeymzk/scrambled_tvliveodds.png?dl=0,gambling_matched,gambling,1536,864
289011.77500002086,97,-66,-1,-1,fixation_onset,https://dl.dropbox.com/s/w9d56iojg70zhe6/scrambled_weather.png?dl=0,https://dl.dropbox.com/s/wtea1r5mxbeymzk/scrambled_tvliveodds.png?dl=0,gambling_matched,gambling,1536,864
289035.1500000106,153,-298,-1,-1,fixation_onset,https://dl.dropbox.com/s/w9d56iojg70zhe6/scrambled_weather.png?dl=0,https://dl.dropbox.com/s/wtea1r5mxbeymzk/scrambled_tvliveodds.png?dl=0,gambling_matched,gambling,1536,864
289058.1550000352,11,-133,-1,-1,fixation_onset,https://dl.dropbox.com/s/w9d56iojg70zhe6/scrambled_weather.png?dl=0,https://dl.dropbox.com/s/wtea1r5mxbeymzk/scrambled_tvliveodds.png?dl=0,gambling_matched,gambling,1536,864
289082.5199999963,11,-133,-1,-1,fixation_onset,https://dl.dropbox.com/s/w9d56iojg70zhe6/scrambled_weather.png?dl=0,https://dl.dropbox.com/s/wtea1r5mxbeymzk/scrambled_tvliveodds.png?dl=0,gambling_matched,gambling,1536,864
289106.22000001604,74,-193,-1,-1,fixation_onset,https://dl.dropbox.com/s/w9d56iojg70zhe6/scrambled_weather.png?dl=0,https://dl.dropbox.com/s/wtea1r5mxbeymzk/scrambled_tvliveodds.png?dl=0,gambling_matched,gambling,1536,864
