time,x,y,cx,cy,dist,c,screen_width,screen_height
15057.115000032354,-339,-25,812,328,628,20,1536,864
15077.660000009928,-338,-23,812,328,627.0031897845497,20,1536,864
15092.50999998767,-338,-23,812,328,627.0031897845497,20,1536,864
15108.34999999497,-340,-27,812,328,629.0031796422018,20,1536,864
15122.505000035744,-339,-25,812,328,628,20,1536,864
15136.364999983925,-340,-27,812,328,629.0031796422018,20,1536,864
15151.545000029728,-336,-19,812,328,625.0287993364785,20,1536,864
15165.440000011586,-335,-17,812,328,624.0512799442046,20,1536,864
15180.17000000691,-332,-11,812,328,621.1577899374684,20,1536,864
15194.874999986496,-340,-27,812,328,629.0031796422018,20,1536,864
15224.35500001302,-340,-27,812,328,629.0031796422018,20,1536,864
15241.365000023507,-337,-21,812,328,626.0127794222734,20,1536,864
15263.410000014119,-339,-25,812,328,628,20,1536,864
15276.539999991655,-339,-25,812,328,628,20,1536,864
15289.855000039097,-329,-7,812,328,618.2620803510433,20,1536,864
15311.515000008512,-332,-12,812,328,621.1360559490972,20,1536,864
15325.004999991506,-313,22,812,328,603.8319302587435,20,1536,864
15340.324999997392,-315,17,812,328,605.4585039455635,20,1536,864
15358.85000001872,-320,9,812,328,609.948358469797,20,1536,864
15373.354999988806,-321,8,812,328,610.891970809897,20,1536,864
15390.41500003077,-309,29,812,328,600.4331769647644,20,1536,864
15418.960000039078,-309,29,812,328,600.4331769647644,20,1536,864
15435.95000001369,-317,15,812,328,607.3186972257647,20,1536,864
15450.660000031348,-317,15,812,328,607.3186972257647,20,1536,864
15465.48499999335,-321,7,812,328,610.8387675974733,20,1536,864
15479.205000039656,-321,7,812,328,610.8387675974733,20,1536,864
15492.580000020098,-317,14,812,328,607.2536537559902,20,1536,864
15508.350000018254,-319,11,812,328,609.0648569733769,20,1536,864
15523.625000030734,-314,19,812,328,604.6031756449845,20,1536,864
15540.39500001818,-314,19,812,328,604.6031756449845,20,1536,864
15558.140000037383,-307,32,812,328,598.7194668624029,20,1536,864
15573.680000030436,-307,32,812,328,598.7194668624029,20,1536,864
15590.305000019725,-327,-2,812,328,616.4292335702453,20,1536,864
15608.845000038855,-326,-1,812,328,615.4681145274709,20,1536,864
15623.614999989513,-314,20,812,328,604.6767731606697,20,1536,864
15640.844999987166,-314,20,812,328,604.6767731606697,20,1536,864
15663.464999990538,-311,26,812,328,602.1635990326881,20,1536,864
15678.795000014361,-311,26,812,328,602.1635990326881,20,1536,864
15697.78500002576,-320,10,812,328,610.0049180129616,20,1536,864
15713.980000000447,-320,9,812,328,609.948358469797,20,1536,864
15727.684999990743,-320,9,812,328,609.948358469797,20,1536,864
15741.184999991674,-320,9,812,328,609.948358469797,20,1536,864
15757.875000010245,-322,5,812,328,611.7360541933098,20,1536,864
15773.67000002414,-322,5,812,328,611.7360541933098,20,1536,864
15790.7450000057,-316,16,812,328,606.3876647821919,20,1536,864
15817.165000014938,250,-28,812,328,39.11521443121589,19,1536,864
15832.764999999199,247,-33,812,328,42.7551166528639,19,1536,864
15847.240000031888,198,-21,812,328,91.08786966440702,19,1536,864
15861.410000012256,198,-21,812,328,91.08786966440702,19,1536,864
15875.360000005458,204,-23,812,328,85.0235261559999,19,1536,864
15891.65000000503,291,-27,812,328,2.8284271247461903,19,1536,864
15911.520000023302,291,-27,812,328,2.8284271247461903,19,1536,864
15926.390000036918,284,-25,812,328,5,19,1536,864
15954.980000038631,289,-26,812,328,1,18,1536,864
15969.495000026654,274,-19,812,328,16.15549442140351,18,1536,864
15984.630000020843,256,-41,812,328,36.6742416417845,18,1536,864
15998.435000015888,267,-45,812,328,29.732137494637012,18,1536,864
16012.195000017527,104,-28,812,328,185.02432272541898,18,1536,864
16027.145000000019,108,-15,812,328,181.27603261324978,18,1536,864
16041.109999991022,102,-15,812,328,187.2671887971836,18,1536,864
16068.064999999478,288,-25,812,328,1,17,1536,864
16082.560000009835,301,-23,812,328,12.165525060596439,17,1536,864
16096.145000017714,241,-50,812,328,54.120236510939236,17,1536,864
16110.834999999497,79,-13,812,328,210.34257771549724,17,1536,864
16125.195000029635,190,-20,812,328,99.12618221237011,17,1536,864
16140.610000002198,190,-20,812,328,99.12618221237011,17,1536,864
16158.38999999687,285,-8,812,328,17.46424919657298,17,1536,864
16185.679999995045,250,-40,812,328,41.78516483155236,16,1536,864
16202.794999990147,317,-37,812,328,30.463092423455635,16,1536,864
16217.255000025034,159,-7,812,328,131.24023773218335,16,1536,864
16231.10000003362,147,-12,812,328,142.59382875847047,16,1536,864
16245.93500001356,169,-19,812,328,120.14990636700472,16,1536,864
16259.610000008252,179,-33,812,328,110.2905254316979,16,1536,864
16274.230000039097,179,-33,812,328,110.2905254316979,16,1536,864
16300.670000026003,288,-26,812,328,1.4142135623730951,15,1536,864
16314.96500002686,280,-26,812,328,9.055385138137417,15,1536,864
16329.84000002034,318,-25,812,328,29,15,1536,864
16349.144999985583,314,-27,812,328,25.079872407968907,15,1536,864
16367.915000009816,286,-28,812,328,4.242640687119285,15,1536,864
16383.91999999294,265,-29,812,328,24.331050121192877,15,1536,864
16397.655000037048,286,-25,812,328,3,15,1536,864
16411.16499999771,229,-22,812,328,60.07495318350236,15,1536,864
16442.800000018906,274,-22,812,328,15.297058540778355,14,1536,864
16457.95499999076,311,-31,812,328,22.80350850198276,14,1536,864
16472.735000017565,308,-41,812,328,24.839484696748443,14,1536,864
16486.085000040475,308,-41,812,328,24.839484696748443,14,1536,864
16500.87500002701,311,-36,812,328,24.596747752497688,14,1536,864
16515.96500002779,311,-36,812,328,24.596747752497688,14,1536,864
16530.194999999367,311,-36,812,328,24.596747752497688,14,1536,864
16544.20000000391,326,-29,812,328,37.21558813185679,14,1536,864
16571.640000038315,289,-26,812,328,1,13,1536,864
16585.38000000408,308,-38,812,328,23.021728866442675,13,1536,864
16600.30500002904,308,-38,812,328,23.021728866442675,13,1536,864
16613.985000003595,310,-28,812,328,21.213203435596427,13,1536,864
16627.48999998439,310,-28,812,328,21.213203435596427,13,1536,864
16643.14000000013,310,-28,812,328,21.213203435596427,13,1536,864
16657.170000020415,309,-34,812,328,21.93171219946131,13,1536,864
16683.65000002086,288,-25,812,328,1,12,1536,864
16698.990000004414,288,-25,812,328,1,12,1536,864
16713.72500003781,263,-21,812,328,26.30589287593181,12,1536,864
16728.854999993928,263,-21,812,328,26.30589287593181,12,1536,864
16742.384999990463,272,-23,812,328,17.11724276862369,12,1536,864
16756.809999991674,272,-23,812,328,17.11724276862369,12,1536,864
16774.214999983087,288,-16,812,328,9.055385138137417,12,1536,864
16802.584999997634,288,-25,812,328,1,11,1536,864
16823.08500004001,274,-30,812,328,15.811388300841896,11,1536,864
16838.749999995343,264,-30,812,328,25.495097567963924,11,1536,864
16852.765000017826,264,-30,812,328,25.495097567963924,11,1536,864
16868.92000003718,264,-30,812,328,25.495097567963924,11,1536,864
16882.64500000514,300,-35,812,328,14.866068747318506,11,1536,864
16896.944999985863,300,-35,812,328,14.866068747318506,11,1536,864
16911.699999996927,255,-33,812,328,34.92849839314596,11,1536,864
16938.194999995176,285,-18,812,328,8.06225774829855,10,1536,864
16976.640000008047,284,-23,812,328,5.385164807134504,10,1536,864
