time,x,y,cx,cy,dist,c,screen_width,screen_height
32525.74499999173,23,-228,184,116,362.1118611699981,20,1536,864
32544.204999983776,23,-228,184,116,362.1118611699981,20,1536,864
32561.470000015106,393,-391,184,116,748.024063784047,20,1536,864
32580.53999999538,400,-540,184,116,798.7052021866391,20,1536,864
32598.21500000544,400,-540,184,116,798.7052021866391,20,1536,864
32615.440000023227,-95,-775,184,116,590.7452919829324,20,1536,864
32633.874999999534,-95,-775,184,116,590.7452919829324,20,1536,864
32652.340000029653,-406,160,184,116,402.613959022784,20,1536,864
32669.869999983348,-406,160,184,116,402.613959022784,20,1536,864
32689.445000025444,138,-254,184,116,477.3028388769545,20,1536,864
32706.245000008494,-437,180,184,116,428.3608292082739,20,1536,864
32724.385000008624,-437,180,184,116,428.3608292082739,20,1536,864
32742.84500000067,656,-933,184,116,1214.2656216825048,20,1536,864
32759.980000031646,656,-933,184,116,1214.2656216825048,20,1536,864
32777.00499998173,-273,-521,184,116,291.5681738461864,20,1536,864
32797.40999999922,-273,-521,184,116,291.5681738461864,20,1536,864
32816.244999994524,-147,184,184,116,462.71481497786516,20,1536,864
32834.41000001039,-1346,231,184,116,1110.4382017924274,20,1536,864
32853.85499999393,-1346,231,184,116,1110.4382017924274,20,1536,864
32871.77500000689,-914,280,184,116,773.2489896533975,20,1536,864
32889.245000027586,-914,280,184,116,773.2489896533975,20,1536,864
32908.05000002729,-31,186,184,116,523.2523291873625,20,1536,864
32926.09000002267,161,-206,184,116,500.96007824975436,20,1536,864
32944.36999998288,150,-75,184,116,515.135904398053,20,1536,864
32968.16500002751,-456,-220,184,116,118.2285921425101,20,1536,864
32985.4349999805,-132,312,184,116,586.7282164682384,20,1536,864
33002.210000006016,51,-127,184,116,405.2159917870962,20,1536,864
33021.724999998696,-4,-96,184,116,363.46389091627793,20,1536,864
33039.815000025555,-3,-94,184,116,365.1643465619282,20,1536,864
33057.8600000008,-501,404,184,116,661.1542936410532,20,1536,864
33077.14499998838,-291,-50,184,116,193.06216615380654,20,1536,864
33103.58499997528,140,-303,184,116,483.5255939451396,20,1536,864
33140.6399999978,241,-113,184,116,593.1070729640644,20,1536,864
33179.73000003258,107,-153,184,116,453.8413819827363,20,1536,864
33201.230000006035,-677,174,184,116,532.1325022961856,20,1536,864
33232.96500003198,-104,-320,184,116,249.22680433693324,20,1536,864
33271.73500001663,-281,211,184,116,451.73886261865937,20,1536,864
33291.85999999754,-1038,-358,184,116,709.3955173244331,20,1536,864
33322.480000031646,9,-429,184,116,397.45188388030067,19,1536,864
33341.45000000717,259,-385,184,116,616.042206346286,19,1536,864
33359.51500001829,-280,-649,184,116,416.20307543313515,19,1536,864
33379.085000022314,-335,-5,184,116,232.03448019637082,19,1536,864
33396.635000011884,-104,-1111,184,116,905.0419879762485,19,1536,864
33414.97500002151,-359,-106,184,116,132.51792331605563,19,1536,864
33433.55999997584,-651,168,184,116,511.2426038584813,19,1536,864
33462.52000000095,-558,-60,184,116,281.58480072617556,18,1536,864
33483.27500000596,-529,700,184,116,956.0695581389463,18,1536,864
33500.929999980144,-110,55,184,116,371.0862433451286,18,1536,864
33518.80000001984,-88,17,184,116,357.0952253951318,18,1536,864
33538.200000009965,-512,514,184,116,770.668540943511,18,1536,864
33556.03500001598,-92,-262,184,116,248.26195842295292,18,1536,864
33574.59999999264,-223,-487,184,116,275.60116110060204,18,1536,864
33605.54999997839,85,469,184,116,823.5362772823065,17,1536,864
33624.36000001617,85,469,184,116,823.5362772823065,17,1536,864
33645.2649999992,-87,-362,184,116,281.298773548695,17,1536,864
33664.18000002159,-87,-362,184,116,281.298773548695,17,1536,864
33684.9650000222,-429,813,184,116,1053.8500842150177,17,1536,864
33703.870000026654,-398,-444,184,116,215.24404753674375,17,1536,864
33734.56499999156,-679,289,184,116,626.3194073314351,16,1536,864
33755.100000009406,-679,289,184,116,626.3194073314351,16,1536,864
33772.96500001103,-233,162,184,116,412.8401627748928,16,1536,864
33791.740000015125,38,363,184,116,708.6106123958348,16,1536,864
33811.91500002751,-574,172,184,116,471.7054165472345,16,1536,864
33832.01499999268,-341,-46,184,116,191.01047091717248,16,1536,864
33851.625000010245,188,-98,184,116,545.0229352972221,16,1536,864
33884.2949999962,-80,353,184,116,644.3454042669972,15,1536,864
33902.50000002561,112,719,184,116,1057.041626427266,15,1536,864
33921.804999990854,-274,598,184,116,837.5261189957004,15,1536,864
33940.485000028275,-970,982,184,116,1372.6332357917026,15,1536,864
33958.51500000572,-405,155,184,116,397.51729522122685,15,1536,864
33978.47999999067,-576,-21,184,116,320.66337489647924,15,1536,864
33997.039999987464,294,-73,184,116,653.8998394249688,15,1536,864
34029.214999987744,-94,639,184,116,909.6158529841045,14,1536,864
34048.79000002984,-94,639,184,116,909.6158529841045,14,1536,864
34067.084999987856,215,-590,184,116,656.9056248807739,14,1536,864
34086.52000001166,-749,-589,184,116,540.3739445976277,14,1536,864
34104.930000030436,727,-287,184,116,1067.1719636497203,14,1536,864
34123.94999997923,274,109,184,116,703.9069540784492,14,1536,864
34143.47499998985,274,109,184,116,703.9069540784492,14,1536,864
34173.59999998007,-166,-196,184,116,177.79201331893398,13,1536,864
34193.56500002323,-16,-538,184,116,441.50877680970285,13,1536,864
34212.92999997968,-112,-482,184,116,333.9970059746045,13,1536,864
34230.60000000987,-632,588,184,116,875.48500843818,13,1536,864
34249.7999999905,-632,588,184,116,875.48500843818,13,1536,864
34267.76499999687,-107,546,184,116,816.647414739066,13,1536,864
34286.659999983385,-292,666,184,116,904.2223177957952,13,1536,864
34317.79499998083,-263,17,184,116,265.1263849563072,12,1536,864
34336.390000011306,-109,-216,184,116,230.95670589961227,12,1536,864
34356.71000002185,-128,270,184,116,549.1538946415659,12,1536,864
34374.8149999883,-128,270,184,116,549.1538946415659,12,1536,864
34393.044999975245,-174,465,184,116,721.1303626945686,12,1536,864
34412.46999998111,-493,913,184,116,1160.265486860658,12,1536,864
34431.764999986626,-4,195,184,116,546.6708333174544,12,1536,864
34463.235000032,-342,-222,184,116,15.297058540778355,11,1536,864
34481.930000009015,244,279,184,116,778.5531452637,11,1536,864
34500.195000029635,244,279,184,116,778.5531452637,11,1536,864
34520.36500000395,398,-496,184,116,781.184997295775,11,1536,864
34538.35500002606,188,-525,184,116,600.5605714663593,11,1536,864
34556.48500000825,805,406,184,116,1312.320463911159,11,1536,864
34593.14499999164,289,304,184,116,828.893841212492,11,1536,864
34634.20999998925,-404,6,184,116,251.54323684011064,10,1536,864
34675.34000001615,-345,-419,184,116,182.0988742414406,10,1536,864
34711.04500000365,41,399,184,116,740.875158174439,10,1536,864
34731.97500000242,-466,491,184,116,738.9945872602857,10,1536,864
34762.730000016745,-406,207,184,116,449.02672526253934,9,1536,864
34781.629999983124,-406,207,184,116,449.02672526253934,9,1536,864
