time,x,y,cx,cy,dist,c,screen_width,screen_height
18259.554999996908,248,-24,655,434,156.46405337968207,20,1536,864
18280.220000015106,248,-24,655,434,156.46405337968207,20,1536,864
18296.32500000298,202,-19,655,434,122.06555615733703,20,1536,864
18311.81500002276,281,-28,655,434,184.6131089603336,20,1536,864
18326.99999999022,255,-43,655,434,174.6568063374571,20,1536,864
18342.81500003999,255,-43,655,434,174.6568063374571,20,1536,864
18357.37500002142,266,-34,655,434,176.58142597679972,20,1536,864
18373.95000003744,266,-34,655,434,176.58142597679972,20,1536,864
18391.545000020415,208,-13,655,434,120.88010589009261,20,1536,864
18407.594999996945,208,-13,655,434,120.88010589009261,20,1536,864
18423.920000030193,199,-28,655,434,127.94530081249565,20,1536,864
18441.90500001423,199,-28,655,434,127.94530081249565,20,1536,864
18456.56500000041,253,-31,655,434,164.87874332369228,20,1536,864
18474.28000002401,253,-31,655,434,164.87874332369228,20,1536,864
18491.374999983236,272,-25,655,434,175.60182231400674,20,1536,864
18507.27000000188,272,-25,655,434,175.60182231400674,20,1536,864
18523.840000038035,249,-22,655,434,155.87815754620658,20,1536,864
18542.0349999913,249,-22,655,434,155.87815754620658,20,1536,864
18557.689999986906,162,-21,655,434,106.3202708800161,20,1536,864
18573.81000003079,162,-21,655,434,106.3202708800161,20,1536,864
18591.645000036806,303,-19,655,434,198.09341230843594,20,1536,864
18607.239999982994,303,-19,655,434,198.09341230843594,20,1536,864
18623.77499998547,307,-22,655,434,203.0615670184784,20,1536,864
18642.74999999907,307,-22,655,434,203.0615670184784,20,1536,864
18657.470000034664,321,-22,655,434,215.24404753674375,20,1536,864
18674.110000021756,321,-22,655,434,215.24404753674375,20,1536,864
18691.410000028554,284,-23,655,434,184.1738309315414,20,1536,864
18707.020000030752,284,-23,655,434,184.1738309315414,20,1536,864
18735.120000026654,220,-30,655,434,141.65097952361643,20,1536,864
18762.670000025537,291,-34,655,434,196.22945752358385,20,1536,864
18778.52500003064,232,-14,655,434,137.93114224133723,20,1536,864
18793.05999999633,232,-14,655,434,137.93114224133723,20,1536,864
18808.46999998903,250,-28,655,434,160.63934760823702,20,1536,864
18823.73499998357,250,-28,655,434,160.63934760823702,20,1536,864
18840.56000004057,250,-28,655,434,160.63934760823702,20,1536,864
18858.44000003999,357,-31,655,434,251.33443854752576,20,1536,864
18874.110000033397,357,-31,655,434,251.33443854752576,20,1536,864
18891.025000019,229,-22,655,434,141.48498153514387,20,1536,864
18908.694999990985,229,-22,655,434,141.48498153514387,20,1536,864
18929.02999999933,207,-25,655,434,129.84991336154215,20,1536,864
18945.31000003917,207,-25,655,434,129.84991336154215,20,1536,864
18961.060000001453,228,-21,655,434,140.07141035914503,20,1536,864
18977.085000020452,228,-21,655,434,140.07141035914503,20,1536,864
18991.565000033006,203,-29,655,434,130.92364186807515,20,1536,864
19019.29000002565,108,51,655,434,38.41874542459709,19,1536,864
19034.89000000991,108,51,655,434,38.41874542459709,19,1536,864
19051.525000017136,169,18,655,434,73.06161783043132,19,1536,864
19069.090000004508,169,39,655,434,55.97320787662612,19,1536,864
19083.785000024363,181,40,655,434,63.89053137985315,19,1536,864
19100.55500001181,304,3,655,434,188.85973631242842,19,1536,864
19117.130000027828,312,3,655,434,196.17339269126177,19,1536,864
19132.825000036974,312,3,655,434,196.17339269126177,19,1536,864
19160.685000009835,132,80,655,434,1,18,1536,864
19175.69000000367,154,50,655,434,38.01315561749642,18,1536,864
19191.809999989346,154,50,655,434,38.01315561749642,18,1536,864
19207.30499998899,295,21,655,434,173.69225659193907,18,1536,864
19223.895000002813,295,21,655,434,173.69225659193907,18,1536,864
19241.734999988694,216,27,655,434,99.85990186255943,18,1536,864
19257.71000003442,216,27,655,434,99.85990186255943,18,1536,864
19285.54000001168,132,80,655,434,1,17,1536,864
19302.399999985937,147,55,655,434,30.01666203960727,17,1536,864
19317.960000014864,123,71,655,434,13.45362404707371,17,1536,864
19334.665000031237,65,74,655,434,67.36467917239716,17,1536,864
19350.659999996424,65,74,655,434,67.36467917239716,17,1536,864
19373.005000001285,190,53,655,434,64.40496875241847,17,1536,864
19391.41500002006,190,53,655,434,64.40496875241847,17,1536,864
19418.215000012424,103,95,655,434,32.202484376209235,16,1536,864
19434.72499999916,103,95,655,434,32.202484376209235,16,1536,864
19449.454999994487,63,78,655,434,69.06518659932803,16,1536,864
19465.02000000328,180,36,655,434,65.79513659838392,16,1536,864
19480.879999988247,106,78,655,434,26.1725046566048,16,1536,864
19495.730000024196,106,78,655,434,26.1725046566048,16,1536,864
19510.249999992084,148,44,655,434,40.311288741492746,16,1536,864
19526.8100000103,148,44,655,434,40.311288741492746,16,1536,864
19553.43999998877,131,80,655,434,1.4142135623730951,15,1536,864
19569.889999984298,131,80,655,434,1.4142135623730951,15,1536,864
19589.500000001863,123,47,655,434,35.17101079013795,15,1536,864
19604.25999999279,123,47,655,434,35.17101079013795,15,1536,864
19620.355000020936,52,77,655,434,80.09993757800315,15,1536,864
19650.25499998592,52,77,655,434,80.09993757800315,15,1536,864
19668.189999996684,30,83,655,434,102.0196059588548,15,1536,864
19706.845000036992,120,90,655,434,15,14,1536,864
19722.110000031535,120,90,655,434,15,14,1536,864
19737.280000001192,96,78,655,434,36.124783736376884,14,1536,864
19752.455000008922,96,78,655,434,36.124783736376884,14,1536,864
19771.18000003975,145,82,655,434,13.038404810405298,14,1536,864
19787.200000020675,145,82,655,434,13.038404810405298,14,1536,864
19801.700000010896,118,65,655,434,21.2602916254693,14,1536,864
19834.52000003308,131,80,655,434,1.4142135623730951,13,1536,864
19850.150000012945,206,80,655,434,74.00675644831355,13,1536,864
19865.67999998806,166,45,655,434,49.51767361255979,13,1536,864
19881.044999987353,166,45,655,434,49.51767361255979,13,1536,864
19894.949999987148,357,0,655,434,239.1359446005556,13,1536,864
19909.320000035223,357,0,655,434,239.1359446005556,13,1536,864
19926.015000033658,293,-6,655,434,183.0027322200409,13,1536,864
19940.895000007004,248,-13,655,434,149.30505684671232,13,1536,864
19967.969999997877,132,80,655,434,1,12,1536,864
19982.569999992847,102,-5,655,434,91.0823802938856,12,1536,864
19997.429999988526,102,-5,655,434,91.0823802938856,12,1536,864
20014.03500000015,149,15,655,434,68.15423684555495,12,1536,864
20028.879999998026,175,20,655,434,74.63243262818116,12,1536,864
20043.315000017174,184,10,655,434,88.0056816347672,12,1536,864
20059.390000009444,252,-9,655,434,150,12,1536,864
20074.840000015683,215,-52,655,434,156.77372228788855,12,1536,864
20108.285000023898,195,35,655,434,78.00640999302557,11,1536,864
20123.7100000144,240,21,655,434,123.54756169184401,11,1536,864
20139.52500000596,111,15,655,434,69.26037828369117,11,1536,864
20157.325000036508,206,20,655,434,95.90099061010788,11,1536,864
20174.53000001842,235,14,655,434,122.87391912037315,11,1536,864
20188.995000033174,354,-30,655,434,248.20354550247666,11,1536,864
20204.575000039767,317,-19,655,434,210.2974084481309,11,1536,864
20230.595000030007,94,59,655,434,43.9089968002003,10,1536,864
20247.695000027306,94,59,655,434,43.9089968002003,10,1536,864
20266.379999986384,208,30,655,434,91.52595260361949,10,1536,864
20281.365000002552,208,30,655,434,91.52595260361949,10,1536,864
20296.945000009146,90,51,655,434,51.61395160225576,10,1536,864
20313.045000017155,80,45,655,434,63.245553203367585,10,1536,864
20327.619999996386,214,14,655,434,105.89145385724005,10,1536,864
20349.25500000827,214,14,655,434,105.89145385724005,10,1536,864
20375.769999984186,340,58,655,434,209.267771049438,9,1536,864
20392.385000013746,165,90,655,434,34.20526275297414,9,1536,864
20407.85000001779,202,63,655,434,72.27724399837061,9,1536,864
20422.37500002375,138,-7,655,434,88.20430828479978,9,1536,864
20437.900000019,217,-18,655,434,130.4837154590564,9,1536,864
20479.08499999903,162,94,655,434,32.69556544854363,9,1536,864
20496.905000007246,60,85,655,434,72.11102550927978,9,1536,864
20534.495000028983,17,30,655,434,125.80143083447024,8,1536,864
20548.90500003239,17,30,655,434,125.80143083447024,8,1536,864
20564.829999988433,2,24,655,434,141.94717327231282,8,1536,864
20585.19499999238,-26,63,655,434,159.02201105507376,8,1536,864
20599.824999982957,-92,72,655,434,224.1807306616695,8,1536,864
20621.604999992996,17,53,655,434,118.35962149314267,8,1536,864
20636.055000009947,126,-43,655,434,124.14507642270796,8,1536,864
20662.72000002209,194,73,655,434,62.51399843235114,7,1536,864
20677.300000039395,120,77,655,434,12.649110640673518,7,1536,864
20692.42999999551,108,58,655,434,33.24154027718932,7,1536,864
20708.035000017844,-36,74,655,434,168.14577009250038,7,1536,864
20724.0050000255,-52,62,655,434,184.97837711473198,7,1536,864
20740.09500001557,-60,115,655,434,194.98717906570164,7,1536,864
20759.415000036824,123,64,655,434,19.235384061671343,7,1536,864
20774.26999999443,-33,59,655,434,166.4602054546371,7,1536,864
20801.949999993667,92,26,655,434,68.00735254367721,6,1536,864
20817.559999995865,143,60,655,434,23.706539182259394,6,1536,864
20832.93000003323,2,130,655,434,138.9280389266328,6,1536,864
20850.135000015143,157,99,655,434,30.805843601498726,6,1536,864
20865.150000026915,84,45,655,434,60,6,1536,864
20880.360000010114,-17,47,655,434,152.82997088267732,6,1536,864
20897.1700000111,136,87,655,434,7.211102550927978,6,1536,864
20913.17000001436,136,87,655,434,7.211102550927978,6,1536,864
20941.084999998566,131,81,655,434,1,5,1536,864
20956.174999999348,184,31,655,434,72.13875518748573,5,1536,864
20971.510000003036,184,31,655,434,72.13875518748573,5,1536,864
20987.950000038836,64,28,655,434,86.21484790916237,5,1536,864
21004.245000018273,208,17,655,434,99.35793878699377,5,1536,864
21019.269999989774,261,-26,655,434,167.6007159889241,5,1536,864
