time,x,y,tx,ty,status,image_1,image_2,left_stim,right_stim,screen_width,screen_height
570951.780000003,-217,102,-1,-1,fixation_onset,https://dl.dropbox.com/s/gqtvftmyc2e5yd5/scrambled_GAAP20_pantry_AR.png?dl=0,https://dl.dropbox.com/s/v6q99x6g9mdtsjm/scrambled_gaap20_ar.png?dl=0,alcohol_match,alcohol,1536,864
570976.0000000242,-88,135,-1,-1,fixation_onset,https://dl.dropbox.com/s/gqtvftmyc2e5yd5/scrambled_GAAP20_pantry_AR.png?dl=0,https://dl.dropbox.com/s/v6q99x6g9mdtsjm/scrambled_gaap20_ar.png?dl=0,alcohol_match,alcohol,1536,864
570999.0950000356,-88,135,-1,-1,fixation_onset,https://dl.dropbox.com/s/gqtvftmyc2e5yd5/scrambled_GAAP20_pantry_AR.png?dl=0,https://dl.dropbox.com/s/v6q99x6g9mdtsjm/scrambled_gaap20_ar.png?dl=0,alcohol_match,alcohol,1536,864
571022.5550000323,-122,243,-1,-1,fixation_onset,https://dl.dropbox.com/s/gqtvftmyc2e5yd5/scrambled_GAAP20_pantry_AR.png?dl=0,https://dl.dropbox.com/s/v6q99x6g9mdtsjm/scrambled_gaap20_ar.png?dl=0,alcohol_match,alcohol,1536,864
571046.3400000008,-153,367,-1,-1,fixation_onset,https://dl.dropbox.com/s/gqtvftmyc2e5yd5/scrambled_GAAP20_pantry_AR.png?dl=0,https://dl.dropbox.com/s/v6q99x6g9mdtsjm/scrambled_gaap20_ar.png?dl=0,alcohol_match,alcohol,1536,864
571069.45000001,-153,367,-1,-1,fixation_onset,https://dl.dropbox.com/s/gqtvftmyc2e5yd5/scrambled_GAAP20_pantry_AR.png?dl=0,https://dl.dropbox.com/s/v6q99x6g9mdtsjm/scrambled_gaap20_ar.png?dl=0,alcohol_match,alcohol,1536,864
571092.5200000056,-163,349,-1,-1,fixation_onset,https://dl.dropbox.com/s/gqtvftmyc2e5yd5/scrambled_GAAP20_pantry_AR.png?dl=0,https://dl.dropbox.com/s/v6q99x6g9mdtsjm/scrambled_gaap20_ar.png?dl=0,alcohol_match,alcohol,1536,864
571118.3450000244,-163,349,-1,-1,fixation_onset,https://dl.dropbox.com/s/gqtvftmyc2e5yd5/scrambled_GAAP20_pantry_AR.png?dl=0,https://dl.dropbox.com/s/v6q99x6g9mdtsjm/scrambled_gaap20_ar.png?dl=0,alcohol_match,alcohol,1536,864
571141.8549999944,-201,121,-1,-1,fixation_onset,https://dl.dropbox.com/s/gqtvftmyc2e5yd5/scrambled_GAAP20_pantry_AR.png?dl=0,https://dl.dropbox.com/s/v6q99x6g9mdtsjm/scrambled_gaap20_ar.png?dl=0,alcohol_match,alcohol,1536,864
571165.3200000292,-183,128,-1,-1,fixation_onset,https://dl.dropbox.com/s/gqtvftmyc2e5yd5/scrambled_GAAP20_pantry_AR.png?dl=0,https://dl.dropbox.com/s/v6q99x6g9mdtsjm/scrambled_gaap20_ar.png?dl=0,alcohol_match,alcohol,1536,864
571189.3700000364,-249,299,-1,-1,fixation_onset,https://dl.dropbox.com/s/gqtvftmyc2e5yd5/scrambled_GAAP20_pantry_AR.png?dl=0,https://dl.dropbox.com/s/v6q99x6g9mdtsjm/scrambled_gaap20_ar.png?dl=0,alcohol_match,alcohol,1536,864
571212.434999994,-199,101,-1,-1,fixation_onset,https://dl.dropbox.com/s/gqtvftmyc2e5yd5/scrambled_GAAP20_pantry_AR.png?dl=0,https://dl.dropbox.com/s/v6q99x6g9mdtsjm/scrambled_gaap20_ar.png?dl=0,alcohol_match,alcohol,1536,864
571240.0750000379,-105,182,-1,-1,fixation_onset,https://dl.dropbox.com/s/gqtvftmyc2e5yd5/scrambled_GAAP20_pantry_AR.png?dl=0,https://dl.dropbox.com/s/v6q99x6g9mdtsjm/scrambled_gaap20_ar.png?dl=0,alcohol_match,alcohol,1536,864
571265.0700000231,-35,130,-1,-1,fixation_onset,https://dl.dropbox.com/s/gqtvftmyc2e5yd5/scrambled_GAAP20_pantry_AR.png?dl=0,https://dl.dropbox.com/s/v6q99x6g9mdtsjm/scrambled_gaap20_ar.png?dl=0,alcohol_match,alcohol,1536,864
571288.2950000349,-150,184,-1,-1,fixation_onset,https://dl.dropbox.com/s/gqtvftmyc2e5yd5/scrambled_GAAP20_pantry_AR.png?dl=0,https://dl.dropbox.com/s/v6q99x6g9mdtsjm/scrambled_gaap20_ar.png?dl=0,alcohol_match,alcohol,1536,864
571311.7949999869,-174,314,-1,-1,fixation_onset,https://dl.dropbox.com/s/gqtvftmyc2e5yd5/scrambled_GAAP20_pantry_AR.png?dl=0,https://dl.dropbox.com/s/v6q99x6g9mdtsjm/scrambled_gaap20_ar.png?dl=0,alcohol_match,alcohol,1536,864
