time,x,y,tx,ty,status,image_1,image_2,left_stim,right_stim,screen_width,screen_height
347381.1800000258,300,-137,-1,-1,fixation_onset,https://dl.dropbox.com/s/68916xieue4x96a/GAAP15_oil_bottles_AR.png?dl=0,https://dl.dropbox.com/s/tnnt60axkre1l0p/GAAP15_AR.png?dl=0,alcohol_match,alcohol,1536,864
347406.30500001134,187,58,-1,-1,fixation_onset,https://dl.dropbox.com/s/68916xieue4x96a/GAAP15_oil_bottles_AR.png?dl=0,https://dl.dropbox.com/s/tnnt60axkre1l0p/GAAP15_AR.png?dl=0,alcohol_match,alcohol,1536,864
347429.59499999415,187,58,-1,-1,fixation_onset,https://dl.dropbox.com/s/68916xieue4x96a/GAAP15_oil_bottles_AR.png?dl=0,https://dl.dropbox.com/s/tnnt60axkre1l0p/GAAP15_AR.png?dl=0,alcohol_match,alcohol,1536,864
347453.09000002453,320,-160,-1,-1,fixation_onset,https://dl.dropbox.com/s/68916xieue4x96a/GAAP15_oil_bottles_AR.png?dl=0,https://dl.dropbox.com/s/tnnt60axkre1l0p/GAAP15_AR.png?dl=0,alcohol_match,alcohol,1536,864
347478.3949999837,278,-123,-1,-1,fixation_onset,https://dl.dropbox.com/s/68916xieue4x96a/GAAP15_oil_bottles_AR.png?dl=0,https://dl.dropbox.com/s/tnnt60axkre1l0p/GAAP15_AR.png?dl=0,alcohol_match,alcohol,1536,864
347501.38999999035,169,107,-1,-1,fixation_onset,https://dl.dropbox.com/s/68916xieue4x96a/GAAP15_oil_bottles_AR.png?dl=0,https://dl.dropbox.com/s/tnnt60axkre1l0p/GAAP15_AR.png?dl=0,alcohol_match,alcohol,1536,864
347524.5400000131,169,107,-1,-1,fixation_onset,https://dl.dropbox.com/s/68916xieue4x96a/GAAP15_oil_bottles_AR.png?dl=0,https://dl.dropbox.com/s/tnnt60axkre1l0p/GAAP15_AR.png?dl=0,alcohol_match,alcohol,1536,864
347549.21999998624,301,-298,-1,-1,fixation_onset,https://dl.dropbox.com/s/68916xieue4x96a/GAAP15_oil_bottles_AR.png?dl=0,https://dl.dropbox.com/s/tnnt60axkre1l0p/GAAP15_AR.png?dl=0,alcohol_match,alcohol,1536,864
347573.3749999781,426,105,-1,-1,fixation_onset,https://dl.dropbox.com/s/68916xieue4x96a/GAAP15_oil_bottles_AR.png?dl=0,https://dl.dropbox.com/s/tnnt60axkre1l0p/GAAP15_AR.png?dl=0,alcohol_match,alcohol,1536,864
347596.85999999056,309,-35,-1,-1,fixation_onset,https://dl.dropbox.com/s/68916xieue4x96a/GAAP15_oil_bottles_AR.png?dl=0,https://dl.dropbox.com/s/tnnt60axkre1l0p/GAAP15_AR.png?dl=0,alcohol_match,alcohol,1536,864
347620.7750000176,309,-35,-1,-1,fixation_onset,https://dl.dropbox.com/s/68916xieue4x96a/GAAP15_oil_bottles_AR.png?dl=0,https://dl.dropbox.com/s/tnnt60axkre1l0p/GAAP15_AR.png?dl=0,alcohol_match,alcohol,1536,864
347644.7250000201,43,-332,-1,-1,fixation_onset,https://dl.dropbox.com/s/68916xieue4x96a/GAAP15_oil_bottles_AR.png?dl=0,https://dl.dropbox.com/s/tnnt60axkre1l0p/GAAP15_AR.png?dl=0,alcohol_match,alcohol,1536,864
347688.4849999915,246,-187,-1,-1,fixation_onset,https://dl.dropbox.com/s/68916xieue4x96a/GAAP15_oil_bottles_AR.png?dl=0,https://dl.dropbox.com/s/tnnt60axkre1l0p/GAAP15_AR.png?dl=0,alcohol_match,alcohol,1536,864
347716.8599999859,191,-141,-1,-1,fixation_onset,https://dl.dropbox.com/s/68916xieue4x96a/GAAP15_oil_bottles_AR.png?dl=0,https://dl.dropbox.com/s/tnnt60axkre1l0p/GAAP15_AR.png?dl=0,alcohol_match,alcohol,1536,864
347752.74000002537,195,-78,-1,-1,fixation_onset,https://dl.dropbox.com/s/68916xieue4x96a/GAAP15_oil_bottles_AR.png?dl=0,https://dl.dropbox.com/s/tnnt60axkre1l0p/GAAP15_AR.png?dl=0,alcohol_match,alcohol,1536,864
347775.19000001485,202,27,-1,-1,fixation_onset,https://dl.dropbox.com/s/68916xieue4x96a/GAAP15_oil_bottles_AR.png?dl=0,https://dl.dropbox.com/s/tnnt60axkre1l0p/GAAP15_AR.png?dl=0,alcohol_match,alcohol,1536,864
347799.26499997964,248,-89,-1,-1,fixation_onset,https://dl.dropbox.com/s/68916xieue4x96a/GAAP15_oil_bottles_AR.png?dl=0,https://dl.dropbox.com/s/tnnt60axkre1l0p/GAAP15_AR.png?dl=0,alcohol_match,alcohol,1536,864
347822.1950000152,248,-89,-1,-1,fixation_onset,https://dl.dropbox.com/s/68916xieue4x96a/GAAP15_oil_bottles_AR.png?dl=0,https://dl.dropbox.com/s/tnnt60axkre1l0p/GAAP15_AR.png?dl=0,alcohol_match,alcohol,1536,864
347845.87499999907,117,-38,-1,-1,fixation_onset,https://dl.dropbox.com/s/68916xieue4x96a/GAAP15_oil_bottles_AR.png?dl=0,https://dl.dropbox.com/s/tnnt60axkre1l0p/GAAP15_AR.png?dl=0,alcohol_match,alcohol,1536,864
347869.6800000034,86,-123,-1,-1,fixation_onset,https://dl.dropbox.com/s/68916xieue4x96a/GAAP15_oil_bottles_AR.png?dl=0,https://dl.dropbox.com/s/tnnt60axkre1l0p/GAAP15_AR.png?dl=0,alcohol_match,alcohol,1536,864
347892.1449999907,86,-123,-1,-1,fixation_onset,https://dl.dropbox.com/s/68916xieue4x96a/GAAP15_oil_bottles_AR.png?dl=0,https://dl.dropbox.com/s/tnnt60axkre1l0p/GAAP15_AR.png?dl=0,alcohol_match,alcohol,1536,864
347916.109999991,288,-98,-1,-1,fixation_onset,https://dl.dropbox.com/s/68916xieue4x96a/GAAP15_oil_bottles_AR.png?dl=0,https://dl.dropbox.com/s/tnnt60axkre1l0p/GAAP15_AR.png?dl=0,alcohol_match,alcohol,1536,864
347940.185000014,217,16,-1,-1,fixation_onset,https://dl.dropbox.com/s/68916xieue4x96a/GAAP15_oil_bottles_AR.png?dl=0,https://dl.dropbox.com/s/tnnt60axkre1l0p/GAAP15_AR.png?dl=0,alcohol_match,alcohol,1536,864
347969.9000000255,356,-71,-1,-1,fixation_onset,https://dl.dropbox.com/s/68916xieue4x96a/GAAP15_oil_bottles_AR.png?dl=0,https://dl.dropbox.com/s/tnnt60axkre1l0p/GAAP15_AR.png?dl=0,alcohol_match,alcohol,1536,864
