time,x,y,cx,cy,dist,c,screen_width,screen_height
13295.860000012908,288,-26,812,328,1.4142135623730951,19,1536,864
13345.154999988154,267,-34,812,328,23.769728648009426,19,1536,864
13358.565000002272,281,-29,812,328,8.94427190999916,19,1536,864
13385.599999979604,268,-34,812,328,22.847319317591726,18,1536,864
13400.314999977127,268,-34,812,328,22.847319317591726,18,1536,864
13415.014999976847,269,-33,812,328,21.540659228538015,18,1536,864
13428.865000023507,269,-33,812,328,21.540659228538015,18,1536,864
13441.980000003241,256,-39,812,328,35.84689665786984,18,1536,864
13456.760000030044,256,-39,812,328,35.84689665786984,18,1536,864
13471.424999996088,240,-45,812,328,52.92447448959697,18,1536,864
13497.789999993984,284,-27,812,328,5.385164807134504,17,1536,864
13512.054999999236,293,-24,812,328,4.123105625617661,17,1536,864
13526.01000003051,302,-20,812,328,13.92838827718412,17,1536,864
13560.014999995474,281,-29,812,328,8.94427190999916,17,1536,864
13578.205000027083,309,-17,812,328,21.540659228538015,17,1536,864
13591.870000003837,309,-17,812,328,21.540659228538015,17,1536,864
13606.870000017807,293,-24,812,328,4.123105625617661,17,1536,864
13634.075000009034,125,-92,812,328,177.15812146215595,16,1536,864
13675.370000011753,124,-92,812,328,178.08424972467387,16,1536,864
13695.560000021942,30,-130,812,328,279.47450688747983,16,1536,864
13710.009999980684,41,-125,812,328,267.4023186137323,16,1536,864
13733.890000032261,77,-111,812,328,228.77936969928035,16,1536,864
13746.155000000726,162,-77,812,328,137.23337786413333,16,1536,864
13772.60500000557,251,-41,812,328,41.23105625617661,15,1536,864
13786.135000002105,286,-26,812,328,3.1622776601683795,15,1536,864
13800.534999987576,283,-28,812,328,6.708203932499369,15,1536,864
13815.394999983255,290,-25,812,328,1,15,1536,864
13830.194999987725,290,-25,812,328,1,15,1536,864
13843.709999986459,337,-6,812,328,51.62363799656123,15,1536,864
13859.264999977313,337,-6,812,328,51.62363799656123,15,1536,864
13871.90000002738,293,-24,812,328,4.123105625617661,15,1536,864
13899.314999987837,281,-28,812,328,8.54400374531753,14,1536,864
13913.375000003725,274,-32,812,328,16.55294535724685,14,1536,864
13926.960000011604,280,-29,812,328,9.848857801796104,14,1536,864
13942.370000004303,244,-44,812,328,48.84669896727925,14,1536,864
13960.584999993443,244,-44,812,328,48.84669896727925,14,1536,864
13975.214999984019,103,-101,812,328,200.92784774639875,14,1536,864
13990.845000022091,117,-95,812,328,185.69868066305693,14,1536,864
14022.070000006352,288,-26,812,328,1.4142135623730951,13,1536,864
14039.415000006557,335,-7,812,328,49.39635614091387,13,1536,864
14054.47000003187,327,-10,812,328,40.85339643163099,13,1536,864
14067.510000022594,324,-11,812,328,37.69615364994153,13,1536,864
14083.165000018198,300,-21,812,328,11.704699910719626,13,1536,864
14097.345000016503,274,-31,812,328,16.15549442140351,13,1536,864
14110.74999999255,296,-23,812,328,7.280109889280518,13,1536,864
14125.44000003254,279,-29,812,328,10.770329614269007,13,1536,864
14152.505000005476,289,-25,812,328,0,12,1536,864
14170.389999984764,284,-27,812,328,5.385164807134504,12,1536,864
14184.40999998711,284,-27,812,328,5.385164807134504,12,1536,864
14197.630000009667,270,-33,812,328,20.615528128088304,12,1536,864
14212.440000032075,270,-33,812,328,20.615528128088304,12,1536,864
14226.52999998536,279,-29,812,328,10.770329614269007,12,1536,864
14239.935000019614,287,-26,812,328,2.23606797749979,12,1536,864
14266.24999998603,288,-26,812,328,1.4142135623730951,11,1536,864
14280.555000004824,288,-26,812,328,1.4142135623730951,11,1536,864
14295.879999990575,288,-26,812,328,1.4142135623730951,11,1536,864
14309.565000003204,282,-28,812,328,7.615773105863909,11,1536,864
14324.220000009518,282,-28,812,328,7.615773105863909,11,1536,864
14339.870000025257,292,-24,812,328,3.1622776601683795,11,1536,864
14356.120000011288,292,-24,812,328,3.1622776601683795,11,1536,864
14382.839999976568,289,-25,812,328,0,10,1536,864
14397.095000022091,304,-19,812,328,16.15549442140351,10,1536,864
14410.190000024159,304,-19,812,328,16.15549442140351,10,1536,864
14425.165000022389,304,-19,812,328,16.15549442140351,10,1536,864
14439.439999987371,286,-27,812,328,3.605551275463989,10,1536,864
14455.339999985881,288,-26,812,328,1.4142135623730951,10,1536,864
14472.720000019763,163,-76,812,328,135.9301291105103,10,1536,864
14498.339999991003,283,-28,812,328,6.708203932499369,9,1536,864
14514.765000029001,283,-28,812,328,6.708203932499369,9,1536,864
14528.280000027735,253,-40,812,328,39,9,1536,864
14541.955000022426,260,-37,812,328,31.38470965295043,9,1536,864
14556.69499997748,260,-37,812,328,31.38470965295043,9,1536,864
14571.984999987762,263,-36,812,328,28.231188426986208,9,1536,864
14588.579999981448,270,-33,812,328,20.615528128088304,9,1536,864
14614.624999987427,293,-24,812,328,4.123105625617661,8,1536,864
14628.574999980628,256,-39,812,328,35.84689665786984,8,1536,864
14643.519999983255,282,-28,812,328,7.615773105863909,8,1536,864
14657.639999990351,292,-24,812,328,3.1622776601683795,8,1536,864
14671.109999995679,304,-19,812,328,16.15549442140351,8,1536,864
14689.04999998631,302,-20,812,328,13.92838827718412,8,1536,864
14704.529999988154,299,-21,812,328,10.770329614269007,8,1536,864
14732.505000021774,285,-27,812,328,4.47213595499958,7,1536,864
14746.655000024475,303,-20,812,328,14.866068747318506,7,1536,864
14760.720000020228,311,-16,812,328,23.769728648009426,7,1536,864
14776.74499998102,299,-21,812,328,10.770329614269007,7,1536,864
14791.064999997616,287,-26,812,328,2.23606797749979,7,1536,864
14807.154999987688,287,-26,812,328,2.23606797749979,7,1536,864
14822.355000011157,288,-26,812,328,1.4142135623730951,7,1536,864
14848.140000016429,288,-26,812,328,1.4142135623730951,6,1536,864
14863.665000011679,293,-24,812,328,4.123105625617661,6,1536,864
14878.744999994524,293,-24,812,328,4.123105625617661,6,1536,864
14892.300000006799,272,-32,812,328,18.384776310850235,6,1536,864
14907.064999977592,272,-32,812,328,18.384776310850235,6,1536,864
14921.740000019781,272,-32,812,328,18.384776310850235,6,1536,864
14938.685000000987,283,-28,812,328,6.708203932499369,6,1536,864
14965.7850000076,265,-35,812,328,26,5,1536,864
14979.939999990165,265,-35,812,328,26,5,1536,864
14994.630000030156,288,-26,812,328,1.4142135623730951,5,1536,864
15008.260000031441,288,-26,812,328,1.4142135623730951,5,1536,864
15022.939999995288,291,-24,812,328,2.23606797749979,5,1536,864
15039.494999975432,291,-24,812,328,2.23606797749979,5,1536,864
15054.324999975506,275,-31,812,328,15.231546211727817,5,1536,864
15084.585000004154,288,-26,812,328,1.4142135623730951,4,1536,864
15100.825000030454,269,-34,812,328,21.93171219946131,4,1536,864
15115.050000022165,269,-34,812,328,21.93171219946131,4,1536,864
15130.104999989271,284,-27,812,328,5.385164807134504,4,1536,864
15144.084999978077,284,-27,812,328,5.385164807134504,4,1536,864
15158.585000026505,275,-31,812,328,15.231546211727817,4,1536,864
15173.575000022538,275,-31,812,328,15.231546211727817,4,1536,864
15199.130000022706,289,-25,812,328,0,3,1536,864
15216.239999979734,278,-30,812,328,12.083045973594572,3,1536,864
15230.03500001505,278,-30,812,328,12.083045973594572,3,1536,864
15245.300000009593,287,-26,812,328,2.23606797749979,3,1536,864
15259.895000024699,287,-26,812,328,2.23606797749979,3,1536,864
15273.935000004712,287,-26,812,328,2.23606797749979,3,1536,864
15288.730000029318,285,-27,812,328,4.47213595499958,3,1536,864
15320.854999998119,317,-14,812,328,30.083217912982647,2,1536,864
15335.980000032578,315,-15,812,328,27.85677655436824,2,1536,864
15350.819999992382,297,-22,812,328,8.54400374531753,2,1536,864
15364.660000021104,297,-22,812,328,8.54400374531753,2,1536,864
15378.425000002608,281,-29,812,328,8.94427190999916,2,1536,864
15394.284999987576,281,-29,812,328,8.94427190999916,2,1536,864
15407.844999979716,310,-17,812,328,22.47220505424423,2,1536,864
15421.08499997994,310,-17,812,328,22.47220505424423,2,1536,864
15447.939999983646,297,-22,812,328,8.54400374531753,1,1536,864
15463.78500002902,263,-36,812,328,28.231188426986208,1,1536,864
15478.965000016615,263,-36,812,328,28.231188426986208,1,1536,864
15492.774999991525,268,-34,812,328,22.847319317591726,1,1536,864
15506.909999996424,268,-34,812,328,22.847319317591726,1,1536,864
15523.174999980256,302,-20,812,328,13.92838827718412,1,1536,864
15538.070000009611,289,-25,812,328,0,1,1536,864
