time,x,y,tx,ty,status,image_1,image_2,left_stim,right_stim,screen_width,screen_height
611632.890000008,1084,-389,-1,-1,fixation_onset,https://dl.dropbox.com/s/6kx98exkxlgd8lw/scrambled_gaap18_ar.png?dl=0,https://dl.dropbox.com/s/cx6978uzlaefc5x/scrambled_GAAP18_salad_AR.png?dl=0,alcohol,alcohol_match,1536,864
611655.9550000238,435,-329,-1,-1,fixation_onset,https://dl.dropbox.com/s/6kx98exkxlgd8lw/scrambled_gaap18_ar.png?dl=0,https://dl.dropbox.com/s/cx6978uzlaefc5x/scrambled_GAAP18_salad_AR.png?dl=0,alcohol,alcohol_match,1536,864
611678.750000021,573,591,-1,-1,fixation_onset,https://dl.dropbox.com/s/6kx98exkxlgd8lw/scrambled_gaap18_ar.png?dl=0,https://dl.dropbox.com/s/cx6978uzlaefc5x/scrambled_GAAP18_salad_AR.png?dl=0,alcohol,alcohol_match,1536,864
613874.2750000092,626,450,-1,-1,stimulus_onset,https://dl.dropbox.com/s/6kx98exkxlgd8lw/scrambled_gaap18_ar.png?dl=0,https://dl.dropbox.com/s/cx6978uzlaefc5x/scrambled_GAAP18_salad_AR.png?dl=0,alcohol,alcohol_match,1536,864
613900.2249999903,987,614,-1,-1,stimulus_onset,https://dl.dropbox.com/s/6kx98exkxlgd8lw/scrambled_gaap18_ar.png?dl=0,https://dl.dropbox.com/s/cx6978uzlaefc5x/scrambled_GAAP18_salad_AR.png?dl=0,alcohol,alcohol_match,1536,864
613924.784999981,533,465,-1,-1,stimulus_onset,https://dl.dropbox.com/s/6kx98exkxlgd8lw/scrambled_gaap18_ar.png?dl=0,https://dl.dropbox.com/s/cx6978uzlaefc5x/scrambled_GAAP18_salad_AR.png?dl=0,alcohol,alcohol_match,1536,864
613948.0399999884,343,-1119,-1,-1,stimulus_onset,https://dl.dropbox.com/s/6kx98exkxlgd8lw/scrambled_gaap18_ar.png?dl=0,https://dl.dropbox.com/s/cx6978uzlaefc5x/scrambled_GAAP18_salad_AR.png?dl=0,alcohol,alcohol_match,1536,864
613971.1699999752,387,-785,-1,-1,stimulus_onset,https://dl.dropbox.com/s/6kx98exkxlgd8lw/scrambled_gaap18_ar.png?dl=0,https://dl.dropbox.com/s/cx6978uzlaefc5x/scrambled_GAAP18_salad_AR.png?dl=0,alcohol,alcohol_match,1536,864
613996.1699999985,127,409,-1,-1,stimulus_onset,https://dl.dropbox.com/s/6kx98exkxlgd8lw/scrambled_gaap18_ar.png?dl=0,https://dl.dropbox.com/s/cx6978uzlaefc5x/scrambled_GAAP18_salad_AR.png?dl=0,alcohol,alcohol_match,1536,864
614020.1549999765,-116,35,-1,-1,stimulus_onset,https://dl.dropbox.com/s/6kx98exkxlgd8lw/scrambled_gaap18_ar.png?dl=0,https://dl.dropbox.com/s/cx6978uzlaefc5x/scrambled_GAAP18_salad_AR.png?dl=0,alcohol,alcohol_match,1536,864
614044.4450000068,362,638,-1,-1,stimulus_onset,https://dl.dropbox.com/s/6kx98exkxlgd8lw/scrambled_gaap18_ar.png?dl=0,https://dl.dropbox.com/s/cx6978uzlaefc5x/scrambled_GAAP18_salad_AR.png?dl=0,alcohol,alcohol_match,1536,864
614070.6750000245,362,638,-1,-1,stimulus_onset,https://dl.dropbox.com/s/6kx98exkxlgd8lw/scrambled_gaap18_ar.png?dl=0,https://dl.dropbox.com/s/cx6978uzlaefc5x/scrambled_GAAP18_salad_AR.png?dl=0,alcohol,alcohol_match,1536,864
614093.9600000274,160,-103,-1,-1,stimulus_onset,https://dl.dropbox.com/s/6kx98exkxlgd8lw/scrambled_gaap18_ar.png?dl=0,https://dl.dropbox.com/s/cx6978uzlaefc5x/scrambled_GAAP18_salad_AR.png?dl=0,alcohol,alcohol_match,1536,864
614117.1949999989,-90,527,-1,-1,stimulus_onset,https://dl.dropbox.com/s/6kx98exkxlgd8lw/scrambled_gaap18_ar.png?dl=0,https://dl.dropbox.com/s/cx6978uzlaefc5x/scrambled_GAAP18_salad_AR.png?dl=0,alcohol,alcohol_match,1536,864
614141.8050000211,561,553,-1,-1,stimulus_onset,https://dl.dropbox.com/s/6kx98exkxlgd8lw/scrambled_gaap18_ar.png?dl=0,https://dl.dropbox.com/s/cx6978uzlaefc5x/scrambled_GAAP18_salad_AR.png?dl=0,alcohol,alcohol_match,1536,864
614165.7450000057,561,553,-1,-1,stimulus_onset,https://dl.dropbox.com/s/6kx98exkxlgd8lw/scrambled_gaap18_ar.png?dl=0,https://dl.dropbox.com/s/cx6978uzlaefc5x/scrambled_GAAP18_salad_AR.png?dl=0,alcohol,alcohol_match,1536,864
