time,x,y,cx,cy,dist,c,screen_width,screen_height
15579.834999982268,288,-26,498,328,313.0015974400131,20,1536,864
15607.445000030566,283,-28,498,328,308.0146100430952,20,1536,864
15622.75999999838,298,-22,498,328,323.0139315880973,20,1536,864
15639.689999981783,298,-22,498,328,323.0139315880973,20,1536,864
15653.464999981225,311,-17,498,328,336.0952246016001,20,1536,864
15667.575000028592,311,-17,498,328,336.0952246016001,20,1536,864
15682.190000021365,296,-23,498,328,321.00623046912966,20,1536,864
15696.96999998996,296,-23,498,328,321.00623046912966,20,1536,864
15711.185000021942,283,-28,498,328,308.0146100430952,20,1536,864
15726.07000003336,283,-28,498,328,308.0146100430952,20,1536,864
15740.234999975655,283,-28,498,328,308.0146100430952,20,1536,864
15754.865000024438,298,-22,498,328,323.0139315880973,20,1536,864
15773.600000014994,298,-22,498,328,323.0139315880973,20,1536,864
15788.00499998033,312,-16,498,328,337.12015662075146,20,1536,864
15804.699999978766,314,-15,498,328,339.1474605536654,20,1536,864
15822.700000018813,314,-15,498,328,339.1474605536654,20,1536,864
15838.920000009239,282,-28,498,328,307.01465763054375,20,1536,864
15855.024999997113,282,-28,498,328,307.01465763054375,20,1536,864
15872.365000017453,302,-20,498,328,327.0382240656281,20,1536,864
15887.920000008307,290,-25,498,328,315,20,1536,864
15904.580000031274,308,-18,498,328,333.073565447635,20,1536,864
15923.675000027288,308,-18,498,328,333.073565447635,20,1536,864
15937.770000018645,293,-24,498,328,318.0015723231569,20,1536,864
15955.034999991767,293,-24,498,328,318.0015723231569,20,1536,864
15972.275000007357,275,-31,498,328,300.0599940011997,20,1536,864
15988.904999976512,271,-32,498,328,296.08275870100914,20,1536,864
16005.615000030957,271,-32,498,328,296.08275870100914,20,1536,864
16022.750000003725,277,-30,498,328,302.0413878924542,20,1536,864
16038.05500001181,265,-35,498,328,290.17236257093816,20,1536,864
16055.540000030305,273,-32,498,328,298.08220342717544,20,1536,864
16075.78499999363,273,-32,498,328,298.08220342717544,20,1536,864
16089.875000005122,270,-33,498,328,295.10845463998487,20,1536,864
16105.920000001788,260,-37,498,328,285.25251970841555,20,1536,864
16123.139999981504,283,-28,498,328,308.0146100430952,20,1536,864
16139.07500001369,283,-28,498,328,308.0146100430952,20,1536,864
16156.079999986105,269,-33,498,328,294.10882339705483,20,1536,864
16172.744999988936,269,-33,498,328,294.10882339705483,20,1536,864
16187.745000002906,282,-28,498,328,307.01465763054375,20,1536,864
16204.49999999255,278,-30,498,328,303.0412513173743,20,1536,864
16223.620000004303,278,-30,498,328,303.0412513173743,20,1536,864
16237.78000002494,248,-42,498,328,273.528791903156,20,1536,864
16255.189999996219,248,-42,498,328,273.528791903156,20,1536,864
16273.050000017975,280,-29,498,328,305.026228380446,20,1536,864
16288.085000007413,280,-29,498,328,305.026228380446,20,1536,864
16304.55499998061,272,-32,498,328,297.0824801296771,20,1536,864
16333.350000029895,272,-32,498,328,297.0824801296771,20,1536,864
16356.139999988955,282,-28,498,328,307.01465763054375,20,1536,864
16384.14500001818,-25,-26,498,328,1,19,1536,864
16400.26999998372,99,-27,498,328,124.01612798341996,19,1536,864
16414.219999976922,99,-27,498,328,124.01612798341996,19,1536,864
16429.485000029672,99,-27,498,328,124.01612798341996,19,1536,864
16443.644999992102,116,-21,498,328,141.05672617780408,19,1536,864
16459.020000009332,116,-21,498,328,141.05672617780408,19,1536,864
16473.990000027698,81,-22,498,328,106.04244433244644,19,1536,864
16499.420000007376,89,-31,498,328,114.15778554264269,18,1536,864
16515.31500002602,89,-31,498,328,114.15778554264269,18,1536,864
16529.039999993984,-11,-26,498,328,14.035668847618199,18,1536,864
16543.899999989662,-11,-26,498,328,14.035668847618199,18,1536,864
16558.955000014976,-11,-26,498,328,14.035668847618199,18,1536,864
16573.105000017677,55,-29,498,328,80.09993757800315,18,1536,864
16587.824999995064,55,-29,498,328,80.09993757800315,18,1536,864
16616.1050000228,32,-29,498,328,57.14017850864661,17,1536,864
16631.56499998877,14,-29,498,328,39.20459156782532,17,1536,864
16647.225000022445,4,-19,498,328,29.614185789921695,17,1536,864
16662.44500002358,4,-19,498,328,29.614185789921695,17,1536,864
16679.460000013933,58,-18,498,328,83.2946576918352,17,1536,864
16697.480000031646,58,-18,498,328,83.2946576918352,17,1536,864
16711.62000001641,54,-26,498,328,79.00632886041473,17,1536,864
16725.610000023153,54,-26,498,328,79.00632886041473,17,1536,864
16753.900000010617,-25,-25,498,328,0,16,1536,864
16768.674999999348,-1,-25,498,328,24,16,1536,864
16783.735000004526,-1,-25,498,328,24,16,1536,864
16797.84000001382,19,-35,498,328,45.12205669071391,16,1536,864
16813.239999988582,19,-35,498,328,45.12205669071391,16,1536,864
16828.595000028145,150,-34,498,328,175.231275747225,16,1536,864
16842.485000030138,215,-23,498,328,240.00833318866242,16,1536,864
16856.440000003204,236,-37,498,328,261.27571643763605,16,1536,864
16883.81999998819,166,-24,498,328,191.0026177831079,15,1536,864
16898.6300000106,254,-41,498,328,279.45840477609545,15,1536,864
16914.199999999255,154,-37,498,328,179.4017837146554,15,1536,864
16928.840000007767,192,-27,498,328,217.00921639414304,15,1536,864
16942.840000032447,133,-26,498,328,158.00316452527144,15,1536,864
16959.284999989904,178,-49,498,328,204.41379601191306,15,1536,864
16973.210000025574,113,-33,498,328,138.2316895650198,15,1536,864
17000.40999997873,109,-18,498,328,134.18271125595876,14,1536,864
17014.73499997519,109,-18,498,328,134.18271125595876,14,1536,864
17029.139999998733,15,-38,498,328,42.05948168962618,14,1536,864
17045.595000032336,40,-33,498,328,65.49045732013177,14,1536,864
17059.424999984913,144,-38,498,328,169.49926253526885,14,1536,864
17073.849999986123,44,-44,498,328,71.56814934033156,14,1536,864
